"Country or Territory","Station Name","WMO Station Number","National Station Id Number","Period","Element-Statistic Qualifier Code","Statistic Description","Unit","Jan","Jan Footnotes","Feb","Feb Footnotes","Mar","Mar Footnotes","Apr","Apr Footnotes","May","May Footnotes","Jun","Jun Footnotes","Jul","Jul Footnotes","Aug","Aug Footnotes","Sep","Sep Footnotes","Oct","Oct Footnotes","Nov","Nov Footnotes","Dec","Dec Footnotes","Annual","Annual Footnotes","Annual NCDC Computed Value","Annual NCDC Computed Value Footnotes"
"UNITED STATES OF AMERICA","MERIDIAN/KEY FEILD, MS","72234","00225776","1961-1990","","Mean of 3-Hourly Observations","hPa","1021.8","","1020.0","","1017.8","","1016.9","","1016.0","","1016.0","","1017.2","","1016.8","","1016.9","","1019.2","","1020.0","","1021.3","","1018.3","","1018.3",""
"UNITED STATES OF AMERICA","MERIDIAN/KEY FEILD, MS","72234","00225776","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA","JACKSON/THOMPSON FIELD MS","72235","00224472","1963-1990","","Mean of 3-Hourly Observations","hPa","1021.4","","1019.9","","1017.4","","1016.4","","1015.3","","1015.7","","1016.8","","1016.5","","1016.5","","1018.8","","1019.7","","1021.0","","1017.9","","1018.0",""
"UNITED STATES OF AMERICA","JACKSON/THOMPSON FIELD MS","72235","00224472","1963-1990","","Number of Years used to Calculate Normal","hPa","27","","27","","27","","27","","27","","27","","28","","28","","28","","28","","28","","28","","27","","-9999.9","1"
"UNITED STATES OF AMERICA (ANTARCTIC STATIONS)","AMUNDSEN-SCOTT","89009","00090001","1961-1988","","Mean of 3-Hourly Observations","hPa","1014.6","","1032.2","","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","-9999.9","1","1017.6","","1012.5","","-9999.9","1","-9999.9","1"
"UNITED STATES OF AMERICA (ANTARCTIC STATIONS)","AMUNDSEN-SCOTT","89009","00090001","1961-1988","","Number of Years used to Calculate Normal","hPa","4","","2","","1","","1","","1","","1","","1","","1","","1","","1","","3","","3","","0","","-9999.9","1"
"UNITED STATES OF AMERICA (ANTARCTIC STATIONS)","MCMURDO SOUND","89664","00087601","1961-1986","","Mean of 3-Hourly Observations","hPa","995.6","","994.1","","992.1","","990.7","","993.6","","992.1","","989.7","","989.9","","987.6","","983.7","","987.6","","993.5","","990.7","","990.8",""
"UNITED STATES OF AMERICA (ANTARCTIC STATIONS)","MCMURDO SOUND","89664","00087601","1961-1986","","Number of Years used to Calculate Normal","hPa","26","","24","","17","","17","","17","","17","","17","","17","","19","","26","","26","","26","","17","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","MIDWAY ISLAND/NAS PI","91066","00022701","1961-1990","","Mean of 3-Hourly Observations","hPa","1014.0","","1016.6","","1019.3","","1021.4","","1019.8","","1018.9","","1019.8","","1018.5","","1017.4","","1018.5","","1018.2","","1016.6","","1018.3","","1018.2",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","MIDWAY ISLAND/NAS PI","91066","00022701","1961-1990","","Number of Years used to Calculate Normal","hPa","18","","18","","18","","18","","18","","18","","18","","19","","19","","20","","18","","19","","17","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","LIHUE, KAUAI, HI","91165","00515580","1961-1989","","Mean of 3-Hourly Observations","hPa","1015.2","","1016.5","","1018.0","","1018.3","","1018.1","","1018.1","","1017.6","","1016.9","","1016.0","","1016.0","","1016.4","","1016.1","","1016.9","","1016.9",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","LIHUE, KAUAI, HI","91165","00515580","1961-1989","","Number of Years used to Calculate Normal","hPa","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","29","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","HONOLULU, OAHU, HI","91182","00511919","1961-1990","","Mean of 3-Hourly Observations","hPa","1014.8","","1015.9","","1017.1","","1017.2","","1017.1","","1017.1","","1016.4","","1015.8","","1015.0","","1015.2","","1015.5","","1015.5","","1016.1","","1016.0",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","HONOLULU, OAHU, HI","91182","00511919","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","KAHULUI, HI","91190","00512572","1961-1990","","Mean of 3-Hourly Observations","hPa","1014.2","","1015.8","","1016.7","","1016.9","","1016.7","","1016.5","","1016.0","","1015.5","","1014.8","","1014.9","","1015.4","","1015.3","","1015.7","","1015.7",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","KAHULUI, HI","91190","00512572","1961-1990","","Number of Years used to Calculate Normal","hPa","24","","24","","24","","24","","24","","24","","24","","23","","23","","23","","23","","23","","23","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","GUAM/MARSHALL ISLANDS PI","91217","00914229","1968-1990","","Mean of 3-Hourly Observations","hPa","1010.5","","1010.9","","1011.1","","1011.0","","1010.4","","1010.5","","1009.3","","1009.8","","1008.7","","1009.4","","1009.8","","1010.1","","1010.6","","1010.1",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","GUAM/MARSHALL ISLANDS PI","91217","00914229","1968-1990","","Number of Years used to Calculate Normal","hPa","4","","4","","4","","4","","4","","3","","4","","4","","4","","4","","3","","3","","2","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","WAKE ISLAND PI","91245","00914901","1961-1990","","Mean of 3-Hourly Observations","hPa","1013.9","","1014.5","","1014.9","","1015.1","","1014.6","","1014.1","","1013.1","","1012.3","","1011.9","","1012.4","","1013.5","","1014.3","","1013.6","","1013.7",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","WAKE ISLAND PI","91245","00914901","1961-1990","","Number of Years used to Calculate Normal","hPa","25","","25","","24","","24","","25","","24","","25","","24","","24","","22","","24","","24","","22","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","HILO/WSO AP 87 HI","91285","00511492","1961-1990","","Mean of 3-Hourly Observations","hPa","1015.1","","1016.2","","1017.6","","1017.6","","1017.6","","1017.6","","1016.9","","1016.2","","1015.5","","1015.6","","1016.0","","1015.9","","1016.5","","1016.5",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","HILO/WSO AP 87 HI","91285","00511492","1961-1990","","Number of Years used to Calculate Normal","hPa","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","30","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","TRUK ISLAND/CAROLINE ISLANDS PI","91334","00914851","1961-1990","","Mean of 3-Hourly Observations","hPa","1008.4","","1008.9","","1009.0","","1008.8","","1009.0","","1009.5","","1009.0","","1009.3","","1009.0","","1008.8","","1008.3","","1008.2","","1008.8","","1008.9",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","TRUK ISLAND/CAROLINE ISLANDS PI","91334","00914851","1961-1990","","Number of Years used to Calculate Normal","hPa","16","","16","","15","","14","","15","","16","","15","","15","","15","","15","","15","","15","","14","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","POHNPEI, PI","91348","00914751","1961-1990","","Mean of 3-Hourly Observations","hPa","1008.1","","1008.6","","1008.9","","1008.9","","1009.0","","1009.4","","1009.0","","1009.3","","1009.1","","1008.9","","1008.2","","1008.1","","1008.8","","1008.8",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","POHNPEI, PI","91348","00914751","1961-1990","","Number of Years used to Calculate Normal","hPa","16","","16","","15","","14","","15","","15","","15","","15","","15","","15","","15","","15","","14","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","KWAJALEIN ISLAND, PI","91366","00914375","1961-1990","","Mean of 3-Hourly Observations","hPa","1009.2","","1009.5","","1009.9","","1010.0","","1009.9","","1010.1","","1009.7","","1009.8","","1009.6","","1009.5","","1008.9","","1009.0","","1009.6","","1009.6",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","KWAJALEIN ISLAND, PI","91366","00914375","1961-1990","","Number of Years used to Calculate Normal","hPa","23","","23","","23","","23","","23","","24","","24","","24","","24","","24","","24","","24","","23","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","MAJURO, PI","91376","00914460","1961-1990","","Mean of 3-Hourly Observations","hPa","1008.6","","1009.1","","1009.5","","1009.8","","1009.7","","1010.2","","1009.7","","1010.0","","1009.7","","1009.7","","1009.1","","1008.7","","1009.5","","1009.5",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","MAJURO, PI","91376","00914460","1961-1990","","Number of Years used to Calculate Normal","hPa","15","","15","","15","","14","","14","","14","","15","","15","","15","","15","","15","","15","","14","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","KOROR/W CAROLINE ISLANDS PI","91408","00914351","1961-1990","","Mean of 3-Hourly Observations","hPa","1009.1","","1009.7","","1009.7","","1009.5","","1009.1","","1009.6","","1009.3","","1009.6","","1009.4","","1009.1","","1008.8","","1009.0","","1009.3","","1009.3",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","KOROR/W CAROLINE ISLANDS PI","91408","00914351","1961-1990","","Number of Years used to Calculate Normal","hPa","16","","16","","15","","14","","15","","15","","15","","15","","15","","15","","15","","15","","14","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","YAP ISLAND/CAROLINE ISLANDS PI","91413","00914951","1961-1990","","Mean of 3-Hourly Observations","hPa","1009.1","","1009.7","","1009.7","","1009.4","","1009.0","","1009.2","","1008.4","","1008.7","","1008.4","","1008.2","","1008.2","","1008.7","","1008.8","","1008.9",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","YAP ISLAND/CAROLINE ISLANDS PI","91413","00914951","1961-1990","","Number of Years used to Calculate Normal","hPa","12","","12","","11","","11","","13","","12","","11","","11","","11","","11","","11","","11","","10","","-9999.9","1"
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","TAFUNA/AMERICAN SAMOA PI","91765","00061705","1966-1990","","Mean of 3-Hourly Observations","hPa","1008.2","","1008.6","","1009.8","","1010.3","","1011.4","","1012.3","","1012.5","","1012.9","","1012.8","","1011.9","","1010.1","","1008.5","","1010.8","","1010.8",""
"UNITED STATES OF AMERICA (PACIFIC ISLANDS)","TAFUNA/AMERICAN SAMOA PI","91765","00061705","1966-1990","","Number of Years used to Calculate Normal","hPa","24","","24","","24","","25","","25","","25","","25","","25","","25","","25","","25","","25","","24","","-9999.9","1"
"URUGUAY","ARTIGAS","86330","","1971-1990","","Mean Value","hPa","1009.7","","1011.4","","1012.9","","1014.9","","1016.5","","1018.2","","1018.2","","1017.1","","1016.7","","1014.0","","1011.5","","1010.5","","1014.3","","1014.3",""
"URUGUAY","SALTO","86360","","1961-1990","","Mean Value","hPa","1009.7","","1010.9","","1012.9","","1015.0","","1016.2","","1017.4","","1017.8","","1017.1","","1016.5","","1014.2","","1011.9","","1010.3","","1014.2","","1014.2",""
"URUGUAY","MELO","86440","","1961-1990","","Mean Value","hPa","1011.1","","1011.9","","1013.7","","1015.8","","1016.9","","1017.9","","1018.6","","1018.1","","1017.5","","1015.2","","1012.9","","1011.6","","1015.1","","1015.1",""
"URUGUAY","PASO DE LOS TOROS","86460","","1961-1990","","Mean Value","hPa","1010.5","","1011.3","","1013.3","","1015.0","","1016.2","","1016.8","","1017.8","","1017.0","","1016.5","","1014.5","","1012.3","","1011.1","","1014.4","","1014.4",""
"URUGUAY","MERCEDES","86490","","1961-1990","","Mean Value","hPa","1010.3","","1011.6","","1013.7","","1015.4","","1016.5","","1017.5","","1018.1","","1017.7","","1017.6","","1015.2","","1012.6","","1010.8","","1014.8","","1014.8",""
"URUGUAY","TREINTA Y TRES","86500","","1961-1990","","Mean Value","hPa","1010.9","","1011.7","","1013.8","","1015.4","","1016.8","","1017.7","","1018.7","","1017.9","","1017.5","","1015.3","","1013.0","","1011.4","","1015.0","","1015.0",""
"URUGUAY","COLONIA","86560","","1961-1990","","Mean Value","hPa","1011.0","","1012.2","","1014.2","","1015.9","","1016.9","","1017.9","","1018.5","","1018.2","","1018.0","","1015.6","","1013.3","","1011.8","","1015.3","","1015.3",""
"URUGUAY","ROCHA","86565","","1961-1990","","Mean Value","hPa","1011.6","","1012.5","","1014.3","","1015.9","","1016.3","","1017.3","","1018.6","","1017.9","","1018.1","","1016.0","","1013.4","","1012.3","","1015.4","","1015.3",""
"URUGUAY","CARRASCO","86580","","1971-1990","","Mean Value","hPa","1011.2","","1012.4","","1014.1","","1015.6","","1016.2","","1017.7","","1018.3","","1018.2","","1018.4","","1015.4","","1013.2","","1011.8","","1015.2","","1015.2",""
"URUGUAY","PRADO","86585","","1961-1990","","Mean Value","hPa","1010.8","","1012.3","","1013.8","","1015.4","","1016.5","","1017.1","","1018.6","","1017.8","","1017.9","","1015.5","","1013.2","","1011.4","","1015.0","","1015.0",""
"URUGUAY","PUNTA DEL ESTE","86595","","1961-1990","","Mean Value","hPa","1011.5","","1012.4","","1014.6","","1015.7","","1016.2","","1017.3","","1018.1","","1018.1","","1018.1","","1016.3","","1013.7","","1012.1","","1015.4","","1015.3",""
"UZBEKISTAN","Ak-Bajtal","38178","","1961-1990","","Mean Value","hPa","1026.6","","1025.5","","1021.7","","1016.6","","1013.9","","1009.0","","1006.2","","1009.4","","1016.1","","1022.6","","1025.7","","1026.1","","1018.3","","1018.3",""
"UZBEKISTAN","Cimbaj","38262","","1961-1990","","Mean Value","hPa","1025.4","","1025.5","","1021.6","","1016.8","","1015.2","","1010.2","","1008.2","","1011.3","","1017.1","","1022.5","","1024.8","","1025.2","","-9999.9","1","1018.6",""
"UZBEKISTAN","Taskent","38457","","1961-1990","","Mean Value","hPa","1025.2","","1023.7","","1020.7","","1015.3","","1012.3","","1006.9","","1004.1","","1006.8","","1014.0","","1021.0","","1025.0","","1025.2","","1016.7","","1016.7",""
"UZBEKISTAN","Andizan","38475","","1961-1990","","Mean Value","hPa","1027.6","","1025.1","","1020.2","","1014.7","","1011.7","","1006.5","","1004.0","","1006.1","","1013.2","","1021.0","","1025.9","","1026.9","","1016.8","","1016.9",""
"UZBEKISTAN","Samarkand","38696","","1961-1990","","Mean Value","hPa","1024.8","","1022.9","","1019.4","","1014.9","","1012.1","","1006.5","","1003.6","","1006.2","","1013.5","","1020.6","","1024.0","","1024.3","","1016.1","","1016.1",""
"UZBEKISTAN","Bajsun","38827","","1961-1990","","Mean Value","hPa","1025.2","","1025.8","","1021.3","","1016.6","","1014.7","","1010.5","","1008.1","","1011.3","","1017.0","","1022.7","","1024.8","","1024.9","","1018.6","","1018.6",""
"VENEZUELA","Coro","80403","","1961-1990","","Mean Value","hPa","1013.6","","1013.4","","1013.1","","1012.2","","1012.0","","1012.9","","1013.3","","1012.4","","1011.5","","1011.2","","1011.5","","1012.9","","1012.5","","1012.5",""
"VENEZUELA","Maracaibo","80407","","1961-1990","","Mean Value","hPa","1011.3","","1011.1","","1010.8","","1010.3","","1010.1","","1010.5","","1010.7","","1010.3","","1009.8","","1009.7","","1009.8","","1010.8","","1010.4","","1010.4",""
"VENEZUELA","Barquisimeto","80410","","1972-1990","","Mean Value","hPa","1011.5","","1011.2","","1010.7","","1010.2","","1010.4","","1011.7","","1012.0","","1011.3","","1010.6","","1009.7","","1009.9","","1011.1","","1010.9","","1010.9",""
"VENEZUELA","Maracay","80413","","1961-1990","","Mean Value","hPa","1013.2","","1012.9","","1012.2","","1011.7","","1012.5","","1013.8","","1014.1","","1013.5","","1012.6","","1011.7","","1011.5","","1012.6","","1012.7","","1012.7",""
"VENEZUELA","Maiquetia","80415","","1961-1990","","Mean Value","hPa","1013.4","","1013.4","","1013.0","","1012.2","","1012.1","","1013.1","","1013.5","","1012.5","","1011.6","","1010.9","","1011.1","","1012.4","","1012.4","","1012.4",""
"VENEZUELA","Caracas-La Carlota","80416","","1964-1990","","Mean Value","hPa","1019.6","","1019.5","","1019.3","","1018.9","","1019.2","","1020.1","","1020.3","","1019.7","","1018.9","","1018.1","","1018.0","","1019.0","","1019.2","","1019.2",""
"VENEZUELA","Barcelona","80419","","1961-1990","","Mean Value","hPa","1013.2","","1012.9","","1012.5","","1012.0","","1012.4","","1013.6","","1013.9","","1013.1","","1012.3","","1011.4","","1011.2","","1012.4","","1012.6","","1012.6",""
"VENEZUELA","Guiria","80423","","1961-1990","","Mean Value","hPa","1013.7","","1013.7","","1013.5","","1013.0","","1013.4","","1014.2","","1014.2","","1013.3","","1012.5","","1011.7","","1011.6","","1012.8","","1013.1","","1013.1",""
"VENEZUELA","Mene Grande","80425","","1961-1990","","Mean Value","hPa","1010.9","","1010.7","","1010.1","","1009.8","","1009.9","","1010.4","","1010.6","","1010.1","","1009.9","","1009.6","","1009.5","","1010.6","","1010.2","","1010.2",""
"VENEZUELA","Acarigua","80427","","1971-1990","","Mean Value","hPa","1011.2","","1010.7","","1010.0","","1010.0","","1011.2","","1012.7","","1013.1","","1012.1","","1011.2","","1010.1","","1009.8","","1010.8","","1011.1","","1011.1",""
"VENEZUELA","Guanare","80428","","1971-1990","","Mean Value","hPa","1011.0","","1010.5","","1009.9","","1010.0","","1011.2","","1012.7","","1013.2","","1012.3","","1011.4","","1010.3","","1010.0","","1010.9","","1011.1","","1011.1",""
"VENEZUELA","Maturin","80435","","1961-1990","","Mean Value","hPa","1013.4","","1013.3","","1013.0","","1012.5","","1013.2","","1013.8","","1013.9","","1013.2","","1012.5","","1011.4","","1011.5","","1012.9","","1012.9","","1012.9",""
